ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label,school_status,Series Name,Series Code,Country Name,Country Code,Time,Time Code,Value
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2016,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2016.0,YR2016,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2016,0.622,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2016.0,YR2016,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2016,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2016.0,YR2016,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2016,6.029,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2016.0,YR2016,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Rural,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Rural,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Urban,2015,2.849,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2015,12.608,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2015,26.314,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Rural,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Urban,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2015,3.813,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2015,12.868,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2015.0,YR2015,36.8
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2014,1.485,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Rural,2014,1.991,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Urban,2014,5.661,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2014,10.171,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2014,26.632,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Urban,2014,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2014,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2014,1.067,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2014,2.059,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2014,13.067,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2014.0,YR2014,37.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2013,2.023,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Rural,2013,4.865,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Urban,2013,11.144,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2013,17.161,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2013,31.934,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Urban,2013,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2013,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2013,3.513,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2013,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2013,17.384,,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2013.0,YR2013,38.7
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Rural,2012,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2012.0,YR2012,41.0
Colombia,CLS - National Survey on Child Labour,"Children in hazardous work attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2012,4.172,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Colombia,COL,2012.0,YR2012,41.0
